Link,,,,
https://www.redfin.com/NV/Las-Vegas/1355-Douglas-Dr-89102/home/29458770,',",","'https://www.redfin.com/NV/Las-Vegas/1355-Douglas-Dr-89102/home/29458770',",
https://www.redfin.com/NV/Las-Vegas/2101-Plaza-del-Cerro-89102/home/29459184,',",","'https://www.redfin.com/NV/Las-Vegas/2101-Plaza-del-Cerro-89102/home/29459184',",
https://www.redfin.com/NV/Las-Vegas/2724-Miraflores-Ave-89102/home/29460615,',",","'https://www.redfin.com/NV/Las-Vegas/2724-Miraflores-Ave-89102/home/29460615',",
https://www.redfin.com/NV/Las-Vegas/4557-Sirius-Ave-89102/home/29462921,',",","'https://www.redfin.com/NV/Las-Vegas/4557-Sirius-Ave-89102/home/29462921',",
https://www.redfin.com/NV/Las-Vegas/2824-Alcoa-Ave-89102/home/29464997,',",","'https://www.redfin.com/NV/Las-Vegas/2824-Alcoa-Ave-89102/home/29464997',",
https://www.redfin.com/NV/Las-Vegas/2616-Yardley-St-89102/home/29465095,',",","'https://www.redfin.com/NV/Las-Vegas/2616-Yardley-St-89102/home/29465095',",
https://www.redfin.com/NV/Las-Vegas/924-Vegas-Valley-Dr-89109/home/29465816,',",","'https://www.redfin.com/NV/Las-Vegas/924-Vegas-Valley-Dr-89109/home/29465816',",
https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-225/home/29467482,',",","'https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-225/home/29467482',",
https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-331/home/29468736,',",","'https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-331/home/29468736',",
https://www.redfin.com/NV/Las-Vegas/1934-Capistrano-Ave-89169/home/29469316,',",","'https://www.redfin.com/NV/Las-Vegas/1934-Capistrano-Ave-89169/home/29469316',",
https://www.redfin.com/NV/Las-Vegas/2740-San-Lago-Ct-89121/home/29473256,',",","'https://www.redfin.com/NV/Las-Vegas/2740-San-Lago-Ct-89121/home/29473256',",
https://www.redfin.com/NV/Las-Vegas/3571-Calvert-Ct-89121/home/29475269,',",","'https://www.redfin.com/NV/Las-Vegas/3571-Calvert-Ct-89121/home/29475269',",
https://www.redfin.com/NV/Las-Vegas/1655-Commanche-Dr-89169/home/29476887,',",","'https://www.redfin.com/NV/Las-Vegas/1655-Commanche-Dr-89169/home/29476887',",
https://www.redfin.com/NV/Las-Vegas/6124-Tokara-Ave-89122/home/29480874,',",","'https://www.redfin.com/NV/Las-Vegas/6124-Tokara-Ave-89122/home/29480874',",
https://www.redfin.com/NV/Las-Vegas/125-E-Harmon-Ave-89109/unit-2914/home/29485313,',",","'https://www.redfin.com/NV/Las-Vegas/125-E-Harmon-Ave-89109/unit-2914/home/29485313',",
https://www.redfin.com/NV/Las-Vegas/510-Elm-Dr-89169/unit-106/home/29494065,',",","'https://www.redfin.com/NV/Las-Vegas/510-Elm-Dr-89169/unit-106/home/29494065',",
https://www.redfin.com/NV/Las-Vegas/4746-Via-San-Andros-89103/home/29502067,',",","'https://www.redfin.com/NV/Las-Vegas/4746-Via-San-Andros-89103/home/29502067',",
https://www.redfin.com/NV/Las-Vegas/4673-Via-Torino-89103/home/29502315,',",","'https://www.redfin.com/NV/Las-Vegas/4673-Via-Torino-89103/home/29502315',",
https://www.redfin.com/NV/Las-Vegas/4150-Sanderling-Cir-89103/unit-455/home/29502906,',",","'https://www.redfin.com/NV/Las-Vegas/4150-Sanderling-Cir-89103/unit-455/home/29502906',",
https://www.redfin.com/NV/Las-Vegas/4339-Spencer-St-89119/unit-8/home/29504555,',",","'https://www.redfin.com/NV/Las-Vegas/4339-Spencer-St-89119/unit-8/home/29504555',",
https://www.redfin.com/NV/Las-Vegas/3083-Van-Buskirk-Cir-89121/home/29508090,',",","'https://www.redfin.com/NV/Las-Vegas/3083-Van-Buskirk-Cir-89121/home/29508090',",
https://www.redfin.com/NV/Las-Vegas/5405-Mountain-View-Dr-89146/home/29517000,',",","'https://www.redfin.com/NV/Las-Vegas/5405-Mountain-View-Dr-89146/home/29517000',",
https://www.redfin.com/NV/Las-Vegas/5228-Del-Rey-Ave-89146/home/29517335,',",","'https://www.redfin.com/NV/Las-Vegas/5228-Del-Rey-Ave-89146/home/29517335',",
https://www.redfin.com/NV/Las-Vegas/5401-Del-Rey-Ave-89146/home/29517447,',",","'https://www.redfin.com/NV/Las-Vegas/5401-Del-Rey-Ave-89146/home/29517447',",
https://www.redfin.com/NV/Las-Vegas/8217-Gillette-St-89117/home/29521745,',",","'https://www.redfin.com/NV/Las-Vegas/8217-Gillette-St-89117/home/29521745',",
https://www.redfin.com/NV/Las-Vegas/8817-Borla-Dr-89117/home/29523704,',",","'https://www.redfin.com/NV/Las-Vegas/8817-Borla-Dr-89117/home/29523704',",
https://www.redfin.com/NV/Las-Vegas/10001-Pinnacle-Pass-Dr-89117/home/29525532,',",","'https://www.redfin.com/NV/Las-Vegas/10001-Pinnacle-Pass-Dr-89117/home/29525532',",
https://www.redfin.com/NV/Las-Vegas/2052-Jade-Creek-St-89117/unit-203/home/29525970,',",","'https://www.redfin.com/NV/Las-Vegas/2052-Jade-Creek-St-89117/unit-203/home/29525970',",
https://www.redfin.com/NV/Las-Vegas/2740-Monrovia-Dr-89117/home/29528387,',",","'https://www.redfin.com/NV/Las-Vegas/2740-Monrovia-Dr-89117/home/29528387',",
https://www.redfin.com/NV/Las-Vegas/9733-Fern-Canyon-Ave-89117/home/29528900,',",","'https://www.redfin.com/NV/Las-Vegas/9733-Fern-Canyon-Ave-89117/home/29528900',",
https://www.redfin.com/NV/Las-Vegas/3220-Beacon-Shores-Cir-89117/home/29530099,',",","'https://www.redfin.com/NV/Las-Vegas/3220-Beacon-Shores-Cir-89117/home/29530099',",
https://www.redfin.com/NV/Las-Vegas/3304-Paragon-Dr-89117/home/29534664,',",","'https://www.redfin.com/NV/Las-Vegas/3304-Paragon-Dr-89117/home/29534664',",
https://www.redfin.com/NV/Las-Vegas/8455-W-Sahara-Ave-89117/unit-173/home/29534716,',",","'https://www.redfin.com/NV/Las-Vegas/8455-W-Sahara-Ave-89117/unit-173/home/29534716',",
https://www.redfin.com/NV/Las-Vegas/3309-Mariner-Bay-St-89117/home/29534751,',",","'https://www.redfin.com/NV/Las-Vegas/3309-Mariner-Bay-St-89117/home/29534751',",
https://www.redfin.com/NV/Las-Vegas/7355-Edna-Ave-89117/home/29536948,',",","'https://www.redfin.com/NV/Las-Vegas/7355-Edna-Ave-89117/home/29536948',",
https://www.redfin.com/NV/Las-Vegas/2845-Montessouri-St-89117/home/29537098,',",","'https://www.redfin.com/NV/Las-Vegas/2845-Montessouri-St-89117/home/29537098',",
https://www.redfin.com/NV/Las-Vegas/5865-Edna-Ave-89146/home/29539015,',",","'https://www.redfin.com/NV/Las-Vegas/5865-Edna-Ave-89146/home/29539015',",
https://www.redfin.com/NV/Las-Vegas/5735-Eldora-Ave-89146/home/29539071,',",","'https://www.redfin.com/NV/Las-Vegas/5735-Eldora-Ave-89146/home/29539071',",
https://www.redfin.com/NV/Las-Vegas/3236-Lindell-Rd-89146/home/29539945,',",","'https://www.redfin.com/NV/Las-Vegas/3236-Lindell-Rd-89146/home/29539945',",
https://www.redfin.com/NV/Las-Vegas/5085-Via-de-Palma-Dr-89146/home/29540064,',",","'https://www.redfin.com/NV/Las-Vegas/5085-Via-de-Palma-Dr-89146/home/29540064',",
https://www.redfin.com/NV/Las-Vegas/3955-Glory-Ct-89103/home/29541009,',",","'https://www.redfin.com/NV/Las-Vegas/3955-Glory-Ct-89103/home/29541009',",
https://www.redfin.com/NV/Las-Vegas/3669-Redwood-St-89103/home/29543387,',",","'https://www.redfin.com/NV/Las-Vegas/3669-Redwood-St-89103/home/29543387',",
https://www.redfin.com/NV/Las-Vegas/9342-W-Viking-Rd-89147/home/29552869,',",","'https://www.redfin.com/NV/Las-Vegas/9342-W-Viking-Rd-89147/home/29552869',",
https://www.redfin.com/NV/Las-Vegas/9222-Snow-Flower-Ave-89147/home/29553034,',",","'https://www.redfin.com/NV/Las-Vegas/9222-Snow-Flower-Ave-89147/home/29553034',",
https://www.redfin.com/NV/Las-Vegas/8965-Pomona-Ct-89147/home/29553637,',",","'https://www.redfin.com/NV/Las-Vegas/8965-Pomona-Ct-89147/home/29553637',",
https://www.redfin.com/NV/Las-Vegas/3826-Windansea-St-89147/home/29553931,',",","'https://www.redfin.com/NV/Las-Vegas/3826-Windansea-St-89147/home/29553931',",
https://www.redfin.com/NV/Las-Vegas/10090-Diving-Duck-Ave-89117/home/29554864,',",","'https://www.redfin.com/NV/Las-Vegas/10090-Diving-Duck-Ave-89117/home/29554864',",
https://www.redfin.com/NV/Las-Vegas/9740-Pine-Thickett-Ave-89147/home/29556165,',",","'https://www.redfin.com/NV/Las-Vegas/9740-Pine-Thickett-Ave-89147/home/29556165',",
https://www.redfin.com/NV/Las-Vegas/9652-Camino-Capistrano-Ln-89147/home/29556938,',",","'https://www.redfin.com/NV/Las-Vegas/9652-Camino-Capistrano-Ln-89147/home/29556938',",
https://www.redfin.com/NV/Las-Vegas/4210-Night-Star-St-89147/home/29557864,',",","'https://www.redfin.com/NV/Las-Vegas/4210-Night-Star-St-89147/home/29557864',",
https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-2001/home/29560765,',",","'https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-2001/home/29560765',",
https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-1014/home/29560776,',",","'https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-1014/home/29560776',",
https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-1049/home/29561088,',",","'https://www.redfin.com/NV/Las-Vegas/8501-W-University-Ave-89147/unit-1049/home/29561088',",
https://www.redfin.com/NV/Las-Vegas/8101-W-Flamingo-Rd-89147/unit-2099/home/29562479,',",","'https://www.redfin.com/NV/Las-Vegas/8101-W-Flamingo-Rd-89147/unit-2099/home/29562479',",
https://www.redfin.com/NV/Las-Vegas/7924-Laurena-Ave-89147/home/29563294,',",","'https://www.redfin.com/NV/Las-Vegas/7924-Laurena-Ave-89147/home/29563294',",
https://www.redfin.com/NV/Las-Vegas/7653-Gallant-Cir-89147/home/29564426,',",","'https://www.redfin.com/NV/Las-Vegas/7653-Gallant-Cir-89147/home/29564426',",
https://www.redfin.com/NV/Las-Vegas/4436-Sandcastle-Dr-89147/home/29565476,',",","'https://www.redfin.com/NV/Las-Vegas/4436-Sandcastle-Dr-89147/home/29565476',",
https://www.redfin.com/NV/Las-Vegas/4447-Fernbrook-Rd-89103/home/29569196,',",","'https://www.redfin.com/NV/Las-Vegas/4447-Fernbrook-Rd-89103/home/29569196',",
https://www.redfin.com/NV/Las-Vegas/9144-Beautiful-Flower-Ct-89149/home/29598356,',",","'https://www.redfin.com/NV/Las-Vegas/9144-Beautiful-Flower-Ct-89149/home/29598356',",
https://www.redfin.com/NV/Las-Vegas/3676-Asbury-Hill-Ave-89110/home/29599148,',",","'https://www.redfin.com/NV/Las-Vegas/3676-Asbury-Hill-Ave-89110/home/29599148',",
https://www.redfin.com/NV/Las-Vegas/1773-Molly-Meadows-St-89115/home/29781213,',",","'https://www.redfin.com/NV/Las-Vegas/1773-Molly-Meadows-St-89115/home/29781213',",
https://www.redfin.com/NV/Las-Vegas/9103-Alta-Dr-89145/unit-1407/home/29792359,',",","'https://www.redfin.com/NV/Las-Vegas/9103-Alta-Dr-89145/unit-1407/home/29792359',",
https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-2127/home/29804200,',",","'https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-2127/home/29804200',",
https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-2604/home/29804375,',",","'https://www.redfin.com/NV/Las-Vegas/2000-N-Fashion-Show-Dr-89109/unit-2604/home/29804375',",
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-906/home/29812975,',",","'https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-906/home/29812975',",
https://www.redfin.com/NV/Las-Vegas/4471-Dean-Martin-Dr-89103/unit-1208/home/29813888,',",","'https://www.redfin.com/NV/Las-Vegas/4471-Dean-Martin-Dr-89103/unit-1208/home/29813888',",
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-567/home/29816775,',",","'https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-567/home/29816775',",
https://www.redfin.com/NV/Las-Vegas/5509-Raven-Creek-Ave-89130/home/29844845,',",","'https://www.redfin.com/NV/Las-Vegas/5509-Raven-Creek-Ave-89130/home/29844845',",
https://www.redfin.com/NV/Las-Vegas/3350-Eagle-Bend-St-89122/home/29848672,',",","'https://www.redfin.com/NV/Las-Vegas/3350-Eagle-Bend-St-89122/home/29848672',",
https://www.redfin.com/NV/Las-Vegas/7431-Mystic-Stream-St-89131/home/29856043,',",","'https://www.redfin.com/NV/Las-Vegas/7431-Mystic-Stream-St-89131/home/29856043',",
https://www.redfin.com/NV/Las-Vegas/6728-Alpine-Brooks-Ave-89130/home/29857376,',",","'https://www.redfin.com/NV/Las-Vegas/6728-Alpine-Brooks-Ave-89130/home/29857376',",
https://www.redfin.com/NV/Las-Vegas/932-Coatbridge-St-89145/home/29859037,',",","'https://www.redfin.com/NV/Las-Vegas/932-Coatbridge-St-89145/home/29859037',",
https://www.redfin.com/NV/Las-Vegas/4355-Micahs-Canyon-Ct-89129/home/29859368,',",","'https://www.redfin.com/NV/Las-Vegas/4355-Micahs-Canyon-Ct-89129/home/29859368',",
https://www.redfin.com/NV/Las-Vegas/1165-Warm-Sun-Ct-89110/home/29863548,',",","'https://www.redfin.com/NV/Las-Vegas/1165-Warm-Sun-Ct-89110/home/29863548',",
https://www.redfin.com/NV/Las-Vegas/5650-E-Sahara-Ave-89142/unit-1035/home/29864625,',",","'https://www.redfin.com/NV/Las-Vegas/5650-E-Sahara-Ave-89142/unit-1035/home/29864625',",
https://www.redfin.com/NV/Las-Vegas/3400-Cabana-Dr-89122/unit-1119/home/29865221,',",","'https://www.redfin.com/NV/Las-Vegas/3400-Cabana-Dr-89122/unit-1119/home/29865221',",
https://www.redfin.com/NV/Las-Vegas/8436-Cobble-Village-Ct-89117/home/29866630,',",","'https://www.redfin.com/NV/Las-Vegas/8436-Cobble-Village-Ct-89117/home/29866630',",
https://www.redfin.com/NV/Las-Vegas/2877-Paradise-Rd-89109/unit-2502/home/29866756,',",","'https://www.redfin.com/NV/Las-Vegas/2877-Paradise-Rd-89109/unit-2502/home/29866756',",
https://www.redfin.com/NV/Las-Vegas/1110-Azure-Heights-Pl-89110/home/29895034,',",","'https://www.redfin.com/NV/Las-Vegas/1110-Azure-Heights-Pl-89110/home/29895034',",
https://www.redfin.com/NV/Las-Vegas/3224-Monaco-Shores-Dr-89117/home/29895806,',",","'https://www.redfin.com/NV/Las-Vegas/3224-Monaco-Shores-Dr-89117/home/29895806',",
https://www.redfin.com/NV/Las-Vegas/2877-Paradise-Rd-89109/unit-1505/home/29895918,',",","'https://www.redfin.com/NV/Las-Vegas/2877-Paradise-Rd-89109/unit-1505/home/29895918',",
https://www.redfin.com/NV/Las-Vegas/5001-River-Splash-Ave-89131/home/29908858,',",","'https://www.redfin.com/NV/Las-Vegas/5001-River-Splash-Ave-89131/home/29908858',",
https://www.redfin.com/NV/Las-Vegas/7255-Diamond-Canyon-Ln-89149/unit-204/home/29910919,',",","'https://www.redfin.com/NV/Las-Vegas/7255-Diamond-Canyon-Ln-89149/unit-204/home/29910919',",
https://www.redfin.com/NV/Las-Vegas/7734-Morning-Lake-Dr-89131/home/29915915,',",","'https://www.redfin.com/NV/Las-Vegas/7734-Morning-Lake-Dr-89131/home/29915915',",
https://www.redfin.com/NV/Las-Vegas/4928-Wild-Buffalo-Ave-89131/home/29927866,',",","'https://www.redfin.com/NV/Las-Vegas/4928-Wild-Buffalo-Ave-89131/home/29927866',",
https://www.redfin.com/NV/Las-Vegas/5025-Hostetler-Ave-89131/home/29928010,',",","'https://www.redfin.com/NV/Las-Vegas/5025-Hostetler-Ave-89131/home/29928010',",
https://www.redfin.com/NV/Las-Vegas/7817-Orchard-Port-Ave-89131/home/29949084,',",","'https://www.redfin.com/NV/Las-Vegas/7817-Orchard-Port-Ave-89131/home/29949084',",
https://www.redfin.com/NV/Las-Vegas/2122-Clancy-St-89156/home/29952987,',",","'https://www.redfin.com/NV/Las-Vegas/2122-Clancy-St-89156/home/29952987',",
https://www.redfin.com/NV/Las-Vegas/3968-Jazzy-Ginger-Ct-89129/home/29955574,',",","'https://www.redfin.com/NV/Las-Vegas/3968-Jazzy-Ginger-Ct-89129/home/29955574',",
https://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89158/unit-703/home/30534120,',",","'https://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89158/unit-703/home/30534120',",
https://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89158/unit-3009/home/30534296,',",","'https://www.redfin.com/NV/Las-Vegas/3726-Las-Vegas-Blvd-S-89158/unit-3009/home/30534296',",
https://www.redfin.com/NV/Las-Vegas/5802-Smithsonian-Way-89130/home/33551364,',",","'https://www.redfin.com/NV/Las-Vegas/5802-Smithsonian-Way-89130/home/33551364',",
https://www.redfin.com/NV/Las-Vegas/9261-Spiderlily-Ct-89149/home/35626223,',",","'https://www.redfin.com/NV/Las-Vegas/9261-Spiderlily-Ct-89149/home/35626223',",
https://www.redfin.com/NV/Las-Vegas/3672-Asbury-Hill-Ave-89110/home/40233601,',",","'https://www.redfin.com/NV/Las-Vegas/3672-Asbury-Hill-Ave-89110/home/40233601',",
https://www.redfin.com/NV/Las-Vegas/9112-Picturesque-Ave-89149/home/52619985,',",","'https://www.redfin.com/NV/Las-Vegas/9112-Picturesque-Ave-89149/home/52619985',",
https://www.redfin.com/NV/Las-Vegas/4123-Ivy-Russell-Way-89115/home/55222186,',",","'https://www.redfin.com/NV/Las-Vegas/4123-Ivy-Russell-Way-89115/home/55222186',",
https://www.redfin.com/NV/Las-Vegas/2833-Rough-Green-St-89117/home/65558607,',",","'https://www.redfin.com/NV/Las-Vegas/2833-Rough-Green-St-89117/home/65558607',",
https://www.redfin.com/NV/Las-Vegas/2080-Karen-Ave-89169/unit-B42/home/77434308,',",","'https://www.redfin.com/NV/Las-Vegas/2080-Karen-Ave-89169/unit-B42/home/77434308',",
https://www.redfin.com/NV/Las-Vegas/9936-Coyote-Echo-Ct-89166/home/109871169,',",","'https://www.redfin.com/NV/Las-Vegas/9936-Coyote-Echo-Ct-89166/home/109871169',",
https://www.redfin.com/NV/Las-Vegas/8048-Calico-Mesa-St-89166/home/109871930,',",","'https://www.redfin.com/NV/Las-Vegas/8048-Calico-Mesa-St-89166/home/109871930',",
https://www.redfin.com/NV/Las-Vegas/9052-Drummer-Bay-Ave-89149/home/113168918,',",","'https://www.redfin.com/NV/Las-Vegas/9052-Drummer-Bay-Ave-89149/home/113168918',",
https://www.redfin.com/NV/Las-Vegas/7084-Winstar-St-89131/home/147876257,',",","'https://www.redfin.com/NV/Las-Vegas/7084-Winstar-St-89131/home/147876257',",
https://www.redfin.com/NV/Las-Vegas/5200-Steep-Cliffs-Ave-89115/home/160676394,',",","'https://www.redfin.com/NV/Las-Vegas/5200-Steep-Cliffs-Ave-89115/home/160676394',",
https://www.redfin.com/NV/Las-Vegas/6731-Sycamore-Pines-St-89149/home/167621517,',",","'https://www.redfin.com/NV/Las-Vegas/6731-Sycamore-Pines-St-89149/home/167621517',",
https://www.redfin.com/NV/Las-Vegas/4943-Enlightenment-St-89130/home/167627501,',",","'https://www.redfin.com/NV/Las-Vegas/4943-Enlightenment-St-89130/home/167627501',",
https://www.redfin.com/NV/Las-Vegas/4381-W-Flamingo-Rd-89103/unit-30305/home/167869840,',",","'https://www.redfin.com/NV/Las-Vegas/4381-W-Flamingo-Rd-89103/unit-30305/home/167869840',",
https://www.redfin.com/NV/Las-Vegas/7490-Tucker-William-St-89149/home/169225931,',",","'https://www.redfin.com/NV/Las-Vegas/7490-Tucker-William-St-89149/home/169225931',",
https://www.redfin.com/NV/Las-Vegas/7310-Fruitful-Harvest-Ave-89131/home/109627949,',",","'https://www.redfin.com/NV/Las-Vegas/7310-Fruitful-Harvest-Ave-89131/home/109627949',",
https://www.redfin.com/NV/Las-Vegas/9729-Treeline-Run-Ave-89166/home/109871848,',",","'https://www.redfin.com/NV/Las-Vegas/9729-Treeline-Run-Ave-89166/home/109871848',",
https://www.redfin.com/NV/Las-Vegas/4597-Townwall-St-89115/home/144792621,',",","'https://www.redfin.com/NV/Las-Vegas/4597-Townwall-St-89115/home/144792621',",
https://www.redfin.com/NV/Las-Vegas/5251-Dubris-Dr-89115/home/166121066,',",","'https://www.redfin.com/NV/Las-Vegas/5251-Dubris-Dr-89115/home/166121066',",
https://www.redfin.com/NV/Las-Vegas/6691-Viewpoint-Dr-89156/home/166133253,',",","'https://www.redfin.com/NV/Las-Vegas/6691-Viewpoint-Dr-89156/home/166133253',",
https://www.redfin.com/NV/Las-Vegas/8479-Hickam-Ave-89129/home/167639210,',",","'https://www.redfin.com/NV/Las-Vegas/8479-Hickam-Ave-89129/home/167639210',",
https://www.redfin.com/NV/Las-Vegas/6499-Smithville-Ave-89142/home/169230515,',",","'https://www.redfin.com/NV/Las-Vegas/6499-Smithville-Ave-89142/home/169230515',",
https://www.redfin.com/NV/Las-Vegas/8359-Lagunilla-Ave-89149/home/170969773,',",","'https://www.redfin.com/NV/Las-Vegas/8359-Lagunilla-Ave-89149/home/170969773',",
https://www.redfin.com/NV/North-Las-Vegas/4660-Blaise-Ave-89084/unit-102/home/174788033,',",","'https://www.redfin.com/NV/North-Las-Vegas/4660-Blaise-Ave-89084/unit-102/home/174788033',",
https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-1/home/183991560,',",","'https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-1/home/183991560',",
https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-3/home/183991566,',",","'https://www.redfin.com/NV/Las-Vegas/4940-Chidlaw-St-89115/unit-3/home/183991566',",
https://www.redfin.com/NV/Las-Vegas/1721-Chapman-Dr-89104/home/28968907,',",","'https://www.redfin.com/NV/Las-Vegas/1721-Chapman-Dr-89104/home/28968907',",
https://www.redfin.com/NV/Las-Vegas/2072-Sandy-Ln-89115/home/28987470,',",","'https://www.redfin.com/NV/Las-Vegas/2072-Sandy-Ln-89115/home/28987470',",
https://www.redfin.com/NV/Las-Vegas/2513-Huber-Heights-Dr-89128/home/29143035,',",","'https://www.redfin.com/NV/Las-Vegas/2513-Huber-Heights-Dr-89128/home/29143035',",
https://www.redfin.com/NV/Las-Vegas/10000-Folsom-Dr-89134/home/29150813,',",","'https://www.redfin.com/NV/Las-Vegas/10000-Folsom-Dr-89134/home/29150813',",
https://www.redfin.com/NV/Las-Vegas/9629-Blue-Bell-Dr-89134/home/29153422,',",","'https://www.redfin.com/NV/Las-Vegas/9629-Blue-Bell-Dr-89134/home/29153422',",
https://www.redfin.com/NV/Las-Vegas/9420-San-Laguna-Ct-89134/unit-104/home/29211600,',",","'https://www.redfin.com/NV/Las-Vegas/9420-San-Laguna-Ct-89134/unit-104/home/29211600',",
https://www.redfin.com/NV/Las-Vegas/5520-Heron-Ave-89107/home/29232936,',",","'https://www.redfin.com/NV/Las-Vegas/5520-Heron-Ave-89107/home/29232936',",
https://www.redfin.com/NV/North-Las-Vegas/2723-E-Webb-Ave-89030/home/29329361,',",","'https://www.redfin.com/NV/North-Las-Vegas/2723-E-Webb-Ave-89030/home/29329361',",
https://www.redfin.com/NV/Las-Vegas/405-N-13th-St-89101/home/29348530,',",","'https://www.redfin.com/NV/Las-Vegas/405-N-13th-St-89101/home/29348530',",
https://www.redfin.com/NV/Las-Vegas/2000-Walnut-Ave-89101/home/29349009,',",","'https://www.redfin.com/NV/Las-Vegas/2000-Walnut-Ave-89101/home/29349009',",
https://www.redfin.com/NV/Las-Vegas/246-N-23rd-St-89101/home/29350772,',",","'https://www.redfin.com/NV/Las-Vegas/246-N-23rd-St-89101/home/29350772',",
https://www.redfin.com/NV/Las-Vegas/3625-Valley-Forge-Ave-89110/home/29384226,',",","'https://www.redfin.com/NV/Las-Vegas/3625-Valley-Forge-Ave-89110/home/29384226',",
https://www.redfin.com/NV/Las-Vegas/2972-Juniper-Hills-Blvd-89142/unit-102/home/29416224,',",","'https://www.redfin.com/NV/Las-Vegas/2972-Juniper-Hills-Blvd-89142/unit-102/home/29416224',",
https://www.redfin.com/NV/Las-Vegas/2714-Bridgepointe-Dr-89121/home/29474142,',",","'https://www.redfin.com/NV/Las-Vegas/2714-Bridgepointe-Dr-89121/home/29474142',",
https://www.redfin.com/NV/Las-Vegas/3020-Island-View-Ct-89117/home/29532628,',",","'https://www.redfin.com/NV/Las-Vegas/3020-Island-View-Ct-89117/home/29532628',",
